ClientId,LoanAmount0,LoanPeriod0,Good,PredictedGood0,RoundedOptimizedLoanAmount,RoundedOptimizedLoanPeriod,OptimizedClientScoreWithRoundedValues
116294.0,3000.0,8.0,0.0,57.0,2900.0,13,354.86369017807215
116295.0,2700.0,6.0,1.0,92.0,2600.0,11,389.86369017807215
116296.0,85500.0,45.0,1.0,270.0,85200.0,47,395.6554148904511
116297.0,4000.0,10.0,0.0,-501.0,3800.0,25,390.0872479114387
116298.0,3000.0,8.0,0.0,-567.0,2800.0,24,383.1592214224976
116299.0,1000.0,4.0,0.0,-454.0,950.0,18,374.2595404662135
116301.0,8500.0,20.0,0.0,-406.0,8300.0,33,366.9433008893209
116303.0,41050.0,36.0,1.0,244.0,40900.0,38,365.89968095628456
116304.0,4900.0,10.0,1.0,101.0,4800.0,15,398.86369017807215
116305.0,900.0,4.0,0.0,-83.0,850.0,12,390.8276993998601
116306.0,7300.0,16.0,1.0,250.0,7200.0,18,370.64776964489556
116307.0,1500.0,3.0,1.0,281.0,1400.0,5,401.64776964489556
116308.0,1800.0,6.0,1.0,298.0,1700.0,7,359.57579613383655
116309.0,1000.0,4.0,0.0,-542.0,950.0,20,404.4034874883313
116311.0,10000.0,21.0,1.0,290.0,9900.0,23,410.64776964489556
116313.0,47900.0,38.0,1.0,274.0,47800.0,40,394.6477696448951
116315.0,4000.0,10.0,1.0,-53.0,3900.0,17,363.00763720018995
116316.0,1300.0,5.0,1.0,338.0,1200.0,6,399.57579613383643
116317.0,3000.0,8.0,1.0,344.0,2900.0,9,405.57579613383655
116319.0,4700.0,11.0,0.0,-275.0,4600.0,22,377.29553124442566
116320.0,6600.0,16.0,0.0,-201.0,6500.0,26,392.22355773336676
116321.0,9000.0,20.0,0.0,-478.0,8800.0,34,354.0152744003799
116323.0,1500.0,5.0,0.0,205.0,1400.0,8,384.71974315595435
116324.0,1500.0,5.0,0.0,-202.0,1400.0,15,391.22355773336676
116328.0,58000.0,38.0,1.0,212.0,57700.0,41,396.7273884015094
116330.0,116100.0,53.0,1.0,178.0,115400.0,56,372.74267889262046
116333.0,4000.0,10.0,1.0,38.0,3900.0,16,394.93566368913105
116338.0,1000.0,4.0,0.0,-479.0,950.0,19,408.3315139772725
116345.0,43500.0,37.0,0.0,300.0,43400.0,38,361.5757961338368
116347.0,2500.0,7.0,1.0,215.0,2400.0,10,394.71974315595435
116349.0,4500.0,11.0,0.0,-346.0,4400.0,23,365.3675047554847
116352.0,2000.0,6.0,1.0,101.0,1900.0,11,398.86369017807215
116354.0,5300.0,14.0,0.0,-426.0,5200.0,28,403.51145177760213
116359.0,1700.0,6.0,1.0,59.0,1600.0,11,356.86369017807215
116363.0,5300.0,13.0,1.0,171.0,5200.0,17,409.79171666701325
116365.0,42300.0,34.0,1.0,184.0,42100.0,37,366.2235657787321
116366.0,91200.0,50.0,0.0,-386.0,85300.0,60,352.44526985447146
116372.0,1000.0,4.0,0.0,-386.0,950.0,17,383.18756695515447
116374.0,71300.0,44.0,0.0,-382.0,69800.0,56,364.4210214743716
116375.0,71300.0,43.0,0.0,-330.0,69800.0,54,357.34904796331284
116381.0,2000.0,6.0,0.0,328.0,1900.0,7,389.57579613383655
116382.0,73200.0,43.0,1.0,309.0,73100.0,44,370.5757961338363
116383.0,85500.0,48.0,1.0,-1.0,84600.0,54,375.9662446713528
116386.0,3000.0,8.0,1.0,213.0,2900.0,11,392.71974315595435
116391.0,15800.0,25.0,1.0,341.0,15700.0,26,402.5757961338368
116392.0,10000.0,22.0,1.0,345.0,9900.0,23,406.57579613383655
116394.0,3000.0,8.0,1.0,167.0,2900.0,12,405.79171666701325
116396.0,27900.0,34.0,0.0,-343.0,27500.0,46,375.8789726238176
116397.0,111100.0,52.0,1.0,243.0,110700.0,54,371.1592375132286
116403.0,58000.0,41.0,0.0,219.0,57700.0,44,403.7273884015094
116405.0,12200.0,24.0,0.0,305.0,12100.0,25,366.5757961338363
116407.0,3000.0,8.0,1.0,322.0,2900.0,9,383.57579613383655
116408.0,30400.0,35.0,1.0,308.0,30300.0,36,369.5757961338363
116410.0,4700.0,11.0,0.0,-326.0,4600.0,23,385.36750475548445
116411.0,1500.0,5.0,0.0,339.0,1400.0,6,400.57579613383655
116414.0,1000.0,4.0,0.0,-422.0,950.0,18,406.2595404662135
116419.0,78400.0,45.0,0.0,277.0,78200.0,47,400.1515922676731
116421.0,3000.0,8.0,0.0,302.0,2900.0,9,363.57579613383655
116422.0,3000.0,8.0,0.0,302.0,2900.0,9,363.57579613383655
116423.0,1000.0,4.0,0.0,-479.0,950.0,19,408.3315139772725
116433.0,6215.0,14.0,1.0,133.0,6100.0,18,372.1672900604299
116436.0,58000.0,40.0,0.0,-387.0,56800.0,52,351.90955360603857
116437.0,542.0,2.0,1.0,326.0,500.0,3,386.1235790126255
116441.0,1779.0,6.0,0.0,211.0,1700.0,9,390.193940405171
116446.0,6000.0,12.0,1.0,-71.0,5900.0,20,404.07961071124873
116451.0,693.0,4.0,0.0,66.0,650.0,9,362.43651128308886
116453.0,1000.0,2.0,1.0,244.0,950.0,4,363.3958583335066
116455.0,10000.0,19.0,1.0,335.0,9900.0,20,396.5757961338363
116456.0,3000.0,8.0,0.0,136.0,2900.0,12,374.79171666701325
116476.0,1650.0,6.0,1.0,288.0,1600.0,8,407.39585833350657
116479.0,10000.0,21.0,1.0,340.0,9900.0,22,401.57579613383655
116481.0,5000.0,10.0,1.0,347.0,4900.0,11,408.57579613383655
116483.0,3100.0,8.0,1.0,343.0,3000.0,9,404.57579613383655
116494.0,652.0,4.0,0.0,190.0,600.0,7,368.517908297021
116505.0,1000.0,4.0,0.0,-367.0,950.0,17,402.18756695515447
116506.0,500.0,4.0,0.0,-417.0,450.0,17,352.1875669551546
116507.0,3500.0,9.0,1.0,343.0,3400.0,10,404.57579613383655
116516.0,6000.0,15.0,1.0,322.0,5900.0,16,383.57579613383643
116524.0,3991.0,8.0,1.0,206.0,3900.0,11,385.4943991199044
116526.0,11100.0,22.0,1.0,342.0,11000.0,23,403.57579613383655
116528.0,500.0,4.0,0.0,152.0,450.0,8,389.5398053556245
116532.0,8533.0,19.0,1.0,192.0,8500.0,22,370.0421819986932
116534.0,4707.0,12.0,1.0,274.0,4600.0,14,394.82303722848997
116543.0,3660.0,8.0,1.0,343.0,3600.0,9,403.57426708472553
116547.0,1736.0,6.0,0.0,-474.0,1600.0,20,356.4128279218022
116551.0,2874.0,8.0,1.0,184.0,2800.0,11,363.06874927403214
116552.0,3136.0,9.0,0.0,80.0,3100.0,14,376.26124369949446
116553.0,3991.0,10.0,0.0,-370.0,3800.0,23,402.7179568532712
116555.0,869.0,4.0,0.0,-343.0,800.0,16,367.59131974242337
116563.0,6831.0,16.0,1.0,214.0,6800.0,19,391.9921055462378
116564.0,13592.0,25.0,0.0,-436.0,13400.0,39,395.814968590558
116570.0,1000.0,4.0,0.0,-506.0,950.0,19,381.3315139772725
116586.0,2893.0,8.0,1.0,349.0,2800.0,9,410.40052855024214
116588.0,2000.0,6.0,1.0,279.0,1900.0,8,399.64776964489545
116589.0,4000.0,10.0,0.0,-666.0,3800.0,28,402.3031684446155
116591.0,8200.0,16.0,1.0,337.0,8100.0,17,398.5757961338368
116594.0,5000.0,12.0,1.0,302.0,4900.0,13,363.57579613383655
116597.0,7600.0,17.0,1.0,286.0,7500.0,19,406.64776964489545
116598.0,1400.0,5.0,0.0,51.0,1300.0,11,407.93566368913105
116599.0,1400.0,5.0,0.0,-616.0,1300.0,22,390.72737231077906
116600.0,10000.0,21.0,0.0,-610.0,9800.0,38,399.23119493355694
116602.0,109800.0,52.0,1.0,238.0,109400.0,54,366.1592375132286
116604.0,13800.0,26.0,1.0,149.0,13700.0,30,387.79171666701336
116605.0,3800.0,10.0,1.0,213.0,3700.0,13,392.71974315595435
116606.0,7000.0,14.0,1.0,271.0,6900.0,16,391.64776964489556
116608.0,45300.0,37.0,1.0,319.0,45200.0,38,380.57579613383723
116611.0,600.0,4.0,0.0,-546.0,550.0,20,400.4034874883313
116612.0,1500.0,3.0,1.0,252.0,1400.0,5,372.64776964489556
116613.0,353.0,4.0,1.0,312.0,350.0,5,371.14708818974225
116618.0,1700.0,6.0,0.0,259.0,1600.0,8,379.64776964489545
116621.0,2000.0,4.0,1.0,349.0,1900.0,5,410.57579613383655
116623.0,8000.0,19.0,1.0,324.0,7900.0,20,385.5757961338363
116631.0,500.0,4.0,0.0,-359.0,450.0,16,351.1155934440957
116632.0,1000.0,4.0,0.0,-517.0,950.0,19,370.3315139772725
116635.0,4000.0,10.0,0.0,285.0,3900.0,12,405.64776964489545
116636.0,1100.0,5.0,0.0,-603.0,1000.0,22,403.72737231077883
116646.0,1000.0,4.0,0.0,-393.0,950.0,17,376.18756695515447
116652.0,1000.0,4.0,0.0,-498.0,950.0,19,389.3315139772725
116653.0,1800.0,6.0,0.0,-515.0,1700.0,21,373.58342528866115
116661.0,1000.0,4.0,0.0,-612.0,950.0,21,393.47546099939007
116663.0,1000.0,4.0,1.0,265.0,950.0,6,384.3958583335067
116666.0,6000.0,14.0,1.0,306.0,5900.0,15,367.57579613383655
116667.0,500.0,4.0,0.0,-521.0,450.0,19,366.3315139772726
116670.0,3500.0,9.0,1.0,280.0,3400.0,11,400.64776964489545
116680.0,4899.0,10.0,1.0,284.0,4800.0,12,404.62273141866774
116681.0,10000.0,22.0,0.0,176.0,9900.0,25,355.7197431559541
116685.0,2500.0,7.0,0.0,-413.0,2400.0,20,357.43947826654346
116687.0,543.0,4.0,1.0,334.0,500.0,5,394.1486172388534
116693.0,10808.0,22.0,1.0,305.0,10700.0,23,366.7761019436589
116698.0,900.0,4.0,0.0,161.0,850.0,8,398.53980535562437
116701.0,1000.0,4.0,0.0,318.0,950.0,5,378.32388482244767
116703.0,5000.0,12.0,0.0,-443.0,4800.0,26,389.0152744003799
116706.0,800.0,4.0,0.0,-443.0,750.0,18,385.2595404662135
116707.0,6500.0,13.0,1.0,303.0,6400.0,14,364.57579613383666
116709.0,600.0,4.0,0.0,-296.0,550.0,15,355.0436199330368
116713.0,700.0,4.0,0.0,-463.0,650.0,18,365.25954046621337
116714.0,12000.0,22.0,1.0,-416.0,11800.0,35,356.9433008893209
116721.0,65300.0,42.0,0.0,98.0,64800.0,47,405.87898066918297
116722.0,2500.0,7.0,1.0,266.0,2400.0,9,386.64776964489545
116727.0,71300.0,45.0,1.0,286.0,71100.0,47,409.1515922676731
116728.0,5500.0,13.0,0.0,-392.0,5300.0,26,380.943300889321
116729.0,41050.0,35.0,1.0,258.0,40900.0,37,379.89968095628365
116730.0,9200.0,20.0,0.0,-468.0,9000.0,34,364.0152744003799
116731.0,500.0,4.0,0.0,-591.0,450.0,20,355.4034874883314
116732.0,3000.0,8.0,1.0,320.0,2900.0,9,381.57579613383655
116733.0,30400.0,34.0,1.0,307.0,30300.0,35,368.57579613383655
116734.0,1000.0,4.0,0.0,-620.0,950.0,21,385.47546099939007
116735.0,45300.0,37.0,1.0,221.0,45100.0,40,403.2235657787319
116736.0,4600.0,9.0,1.0,111.0,4500.0,14,408.86369017807215
116739.0,58000.0,40.0,1.0,275.0,57800.0,42,398.15159226767264
116747.0,58000.0,41.0,0.0,-501.0,56600.0,55,361.0611458737121
116753.0,4540.0,11.0,1.0,232.0,4500.0,13,351.1454760712288
116754.0,6200.0,12.0,1.0,116.0,6100.0,16,354.79171666701313
116756.0,1000.0,4.0,0.0,-176.0,950.0,13,356.89967291091887
116762.0,5000.0,13.0,0.0,247.0,4900.0,15,367.64776964489545
116766.0,10000.0,19.0,1.0,288.0,9900.0,21,408.6477696448951
116767.0,800.0,4.0,0.0,348.0,750.0,5,408.32388482244767
116770.0,4000.0,8.0,1.0,284.0,3900.0,10,404.64776964489545
116771.0,12872.0,22.0,1.0,259.0,12800.0,24,378.9466993105177
116773.0,2000.0,6.0,0.0,-231.0,1900.0,16,362.22355773336665
116779.0,1115.0,5.0,0.0,-398.0,1000.0,18,372.81505165995986
116783.0,2600.0,8.0,1.0,342.0,2500.0,9,403.57579613383666
116785.0,2200.0,7.0,0.0,-228.0,2100.0,17,365.22355773336665
116787.0,2230.0,7.0,0.0,-373.0,2100.0,20,398.1906250533766
116788.0,1200.0,5.0,0.0,-504.0,1100.0,20,384.58342528866115
116789.0,4000.0,10.0,0.0,224.0,3900.0,13,403.71974315595435
116792.0,2000.0,6.0,0.0,307.0,1900.0,7,368.57579613383655
116793.0,2000.0,6.0,1.0,335.0,1900.0,7,396.57579613383655
116798.0,24300.0,31.0,1.0,156.0,24200.0,35,394.79171666701313
116799.0,53700.0,44.0,0.0,55.0,53300.0,49,360.37515804640543
116800.0,53700.0,38.0,1.0,55.0,53200.0,43,362.87898066918297
116802.0,29200.0,35.0,0.0,138.0,29000.0,39,379.2955392897911
116803.0,3000.0,8.0,0.0,113.0,2900.0,13,410.86369017807215
116804.0,3000.0,8.0,0.0,-701.0,2800.0,26,367.3031684446156
116805.0,1000.0,4.0,0.0,305.0,950.0,5,365.32388482244767
116806.0,116100.0,53.0,0.0,-510.0,98200.0,60,351.68806405461373
116807.0,10000.0,21.0,0.0,26.0,9900.0,27,382.93566368913116
116808.0,3000.0,8.0,1.0,26.0,2900.0,14,382.93566368913105
116809.0,3000.0,8.0,0.0,205.0,2900.0,11,384.71974315595435
116810.0,6000.0,15.0,1.0,339.0,5900.0,16,400.57579613383643
116812.0,18200.0,30.0,0.0,-431.0,17900.0,44,403.5190970231572
116813.0,10000.0,19.0,1.0,236.0,9900.0,21,356.6477696448951
116814.0,116100.0,55.0,0.0,129.0,115300.0,59,385.31847502645724
116816.0,40400.0,38.0,1.0,29.0,40100.0,44,390.94330893468623
116817.0,30400.0,34.0,0.0,144.0,30200.0,38,385.2955392897909
116818.0,4500.0,12.0,0.0,56.0,4400.0,17,353.86369017807215
116820.0,2500.0,5.0,1.0,146.0,2400.0,9,384.79171666701325
116822.0,3000.0,6.0,1.0,302.0,2900.0,7,363.57579613383655
116823.0,2000.0,4.0,1.0,230.0,1900.0,7,409.71974315595435
116824.0,10000.0,21.0,1.0,256.0,9900.0,23,376.64776964489556
116826.0,1500.0,5.0,0.0,-460.0,1400.0,19,369.51145177760236
116827.0,1500.0,5.0,0.0,-480.0,1400.0,20,408.58342528866115
116828.0,4700.0,11.0,1.0,249.0,4600.0,13,369.64776964489545
116829.0,3000.0,8.0,0.0,290.0,2900.0,10,410.64776964489545
116830.0,4500.0,11.0,0.0,134.0,4400.0,15,372.79171666701325
116833.0,8500.0,20.0,0.0,-511.0,8300.0,35,380.0872479114389
116834.0,2000.0,6.0,1.0,212.0,1900.0,9,391.71974315595435
116835.0,23450.0,34.0,1.0,206.0,23300.0,37,386.9716544673431
116836.0,43500.0,38.0,0.0,221.0,43300.0,41,403.2235657787314
116837.0,1500.0,5.0,0.0,287.0,1400.0,7,407.64776964489556
116841.0,5500.0,14.0,0.0,78.0,5400.0,19,375.86369017807215
116845.0,500.0,4.0,0.0,-470.0,450.0,18,358.2595404662136
116848.0,3000.0,8.0,0.0,-513.0,2900.0,23,375.58342528866126
116850.0,4000.0,10.0,0.0,-430.0,3900.0,24,399.51145177760213
116852.0,3000.0,8.0,1.0,305.0,2900.0,9,366.57579613383655
116853.0,4200.0,9.0,1.0,304.0,4100.0,10,365.57579613383643
116856.0,7000.0,14.0,1.0,224.0,6900.0,17,403.71974315595435
116860.0,500.0,4.0,0.0,-406.0,450.0,17,363.1875669551546
116863.0,3000.0,8.0,0.0,-600.0,2800.0,25,409.23119493355637
116868.0,5000.0,12.0,0.0,46.0,4900.0,18,402.93566368913116
116869.0,4500.0,11.0,0.0,-393.0,4400.0,24,377.43947826654346
116870.0,4000.0,10.0,0.0,174.0,3900.0,13,353.71974315595435
116871.0,58000.0,40.0,1.0,336.0,57900.0,41,397.5757961338363
116873.0,700.0,4.0,0.0,-520.0,650.0,19,367.3315139772724
116877.0,5000.0,12.0,0.0,-428.0,4800.0,26,404.0152744003799
116878.0,1300.0,5.0,1.0,294.0,1200.0,6,355.57579613383643
116879.0,140200.0,53.0,1.0,332.0,140100.0,54,393.5757961338368
116884.0,1000.0,4.0,0.0,-405.0,950.0,17,364.18756695515447
116886.0,1000.0,4.0,0.0,-384.0,950.0,17,385.18756695515447
116890.0,6000.0,14.0,0.0,-421.0,5800.0,28,411.0152744003799
116895.0,2000.0,6.0,1.0,331.0,1900.0,7,392.57579613383655
116900.0,8000.0,18.0,1.0,255.0,7900.0,20,375.64776964489533
116901.0,2000.0,6.0,0.0,-473.0,1900.0,20,356.51145177760213
116903.0,4000.0,8.0,1.0,270.0,3900.0,10,390.64776964489545
116904.0,2000.0,6.0,1.0,97.0,1900.0,11,394.86369017807215
116908.0,2850.0,8.0,1.0,346.0,2800.0,9,406.3238848224478
116909.0,5000.0,11.0,1.0,195.0,4900.0,14,374.71974315595446
116912.0,1000.0,4.0,1.0,284.0,950.0,6,403.3958583335067
116913.0,1000.0,2.0,1.0,275.0,950.0,4,394.3958583335067
116917.0,1750.0,4.0,1.0,242.0,1700.0,6,361.39585833350657
116919.0,78400.0,46.0,1.0,306.0,78300.0,47,367.5757961338363
116922.0,3000.0,6.0,1.0,101.0,2900.0,11,398.86369017807215
116925.0,759.0,4.0,1.0,311.0,750.0,5,370.29731754710883
116937.0,5684.0,14.0,1.0,329.0,5600.0,15,390.1751845141921
116940.0,4000.0,10.0,1.0,269.0,3900.0,12,389.64776964489545
116941.0,3000.0,8.0,0.0,-533.0,2900.0,23,355.58342528866126
116942.0,4000.0,10.0,0.0,142.0,3900.0,14,380.79171666701325
116943.0,5000.0,12.0,1.0,289.0,4900.0,14,409.64776964489556
116946.0,6000.0,12.0,1.0,344.0,5900.0,13,405.57579613383655
116949.0,1000.0,4.0,0.0,-435.0,950.0,18,393.2595404662135
116951.0,5500.0,13.0,0.0,250.0,5400.0,15,370.64776964489545
116952.0,10780.0,22.0,1.0,332.0,10700.0,23,393.07503160928127
116954.0,6352.0,15.0,1.0,288.0,6300.0,17,407.4459347859623
116956.0,9000.0,20.0,1.0,346.0,8900.0,21,407.5757961338363
116960.0,4000.0,10.0,0.0,314.0,3900.0,11,375.57579613383655
116961.0,4548.0,9.0,1.0,349.0,4500.0,10,409.27380836999214
116963.0,3500.0,9.0,0.0,-463.0,3400.0,23,366.51145177760236
116966.0,3000.0,8.0,0.0,-401.0,2900.0,21,369.43947826654323
116968.0,1600.0,6.0,0.0,130.0,1500.0,10,368.79171666701325
116969.0,2657.0,8.0,0.0,-373.0,2500.0,21,398.8666571615265
116977.0,3000.0,8.0,0.0,-376.0,2900.0,21,394.43947826654323
116985.0,2100.0,5.0,1.0,216.0,2000.0,8,395.71974315595435
116987.0,7500.0,17.0,0.0,171.0,7400.0,21,409.79171666701325
116989.0,8500.0,20.0,1.0,288.0,8400.0,22,408.64776964489533
116991.0,3000.0,8.0,0.0,142.0,2900.0,12,380.79171666701325
117003.0,760.0,2.0,1.0,328.0,750.0,3,387.3223557733367
117005.0,5000.0,10.0,1.0,275.0,4900.0,12,395.64776964489545
117009.0,7500.0,18.0,1.0,339.0,7400.0,19,400.5757961338368
117011.0,10500.0,23.0,0.0,-49.0,10400.0,30,367.0076372001897
117013.0,5000.0,12.0,1.0,252.0,4900.0,14,372.64776964489556
117015.0,750.0,4.0,0.0,-472.0,700.0,18,356.25954046621337
117017.0,4400.0,11.0,0.0,218.0,4300.0,14,397.71974315595423
117018.0,500.0,4.0,0.0,-336.0,450.0,16,374.1155934440957
117020.0,800.0,2.0,1.0,212.0,750.0,5,390.4678318445655
117027.0,1084.0,3.0,1.0,214.0,1000.0,6,393.3191315363099
117030.0,2000.0,6.0,0.0,-121.0,1900.0,14,354.07961071124885
117031.0,2230.0,5.0,1.0,207.0,2200.0,8,384.9670673200101
117040.0,43500.0,38.0,1.0,210.0,43300.0,41,392.2235657787314
117041.0,8000.0,19.0,1.0,289.0,7900.0,21,409.6477696448951
117042.0,4000.0,10.0,1.0,336.0,3900.0,11,397.57579613383655
117043.0,2880.0,8.0,1.0,332.0,2800.0,9,393.07503160928104
117044.0,3000.0,8.0,0.0,-550.0,2800.0,24,400.1592214224976
117046.0,3500.0,9.0,1.0,248.0,3400.0,11,368.64776964489545
117047.0,87700.0,46.0,1.0,319.0,87600.0,47,380.5757961338363
117049.0,43500.0,37.0,1.0,48.0,43100.0,42,353.375158046405
117050.0,105200.0,52.0,0.0,2.0,104100.0,58,383.97388991690786
117053.0,2000.0,6.0,0.0,131.0,1900.0,10,369.79171666701325
117055.0,9200.0,18.0,1.0,289.0,9100.0,20,409.64776964489556
117056.0,2500.0,7.0,1.0,209.0,2400.0,10,388.71974315595435
117057.0,5500.0,12.0,1.0,322.0,5400.0,13,383.57579613383655
117058.0,2000.0,4.0,1.0,158.0,1900.0,8,396.79171666701325
117059.0,8400.0,18.0,0.0,-438.0,8200.0,32,394.01527440037967
117060.0,3000.0,8.0,1.0,260.0,2900.0,10,380.64776964489545
117061.0,1000.0,4.0,1.0,307.0,950.0,5,367.32388482244767
117062.0,2500.0,7.0,1.0,278.0,2400.0,9,398.64776964489545
117063.0,4000.0,10.0,0.0,142.0,3900.0,14,380.79171666701325
117064.0,4200.0,11.0,1.0,345.0,4100.0,12,406.57579613383643
117066.0,43500.0,37.0,1.0,-281.0,42800.0,48,386.31846698109166
117069.0,11550.0,23.0,1.0,280.0,11500.0,25,399.39585833350634
117073.0,9400.0,20.0,1.0,151.0,9300.0,24,389.79171666701313
117074.0,3850.0,8.0,1.0,286.0,3800.0,10,405.3958583335067
117075.0,2000.0,6.0,1.0,334.0,1900.0,7,395.57579613383655
117076.0,1000.0,2.0,1.0,335.0,950.0,3,395.3238848224478
117077.0,5800.0,14.0,1.0,276.0,5700.0,16,396.64776964489533
117078.0,8900.0,19.0,1.0,302.0,8800.0,20,363.5757961338363
117079.0,1000.0,4.0,0.0,59.0,950.0,9,355.61177886668327
117083.0,4700.0,11.0,1.0,163.0,4600.0,15,401.79171666701325
117084.0,49300.0,38.0,1.0,258.0,49100.0,40,381.15159226767264
117086.0,1500.0,5.0,1.0,230.0,1400.0,8,409.71974315595435
117088.0,6000.0,14.0,1.0,319.0,5900.0,15,380.57579613383655
117091.0,3000.0,6.0,1.0,322.0,2900.0,7,383.57579613383655
117092.0,2000.0,4.0,1.0,299.0,1900.0,5,360.57579613383655
117093.0,27500.0,33.0,1.0,286.0,27400.0,35,406.64776964489556
117113.0,9200.0,21.0,0.0,282.0,9100.0,23,402.6477696448958
117114.0,1000.0,2.0,1.0,265.0,950.0,4,384.3958583335066
117125.0,43500.0,40.0,0.0,-428.0,42700.0,53,359.9662366259872
117129.0,43500.0,39.0,1.0,177.0,43300.0,42,359.2235657787314
117132.0,3000.0,6.0,1.0,213.0,2900.0,9,392.71974315595435
117133.0,8400.0,16.0,1.0,321.0,8300.0,17,382.5757961338363
117136.0,46400.0,39.0,0.0,129.0,46100.0,43,372.79936191256866
117137.0,10000.0,19.0,1.0,305.0,9900.0,20,366.5757961338363
117138.0,2000.0,6.0,1.0,204.0,1900.0,9,383.71974315595435
117146.0,500.0,4.0,0.0,168.0,450.0,8,405.5398053556245
117152.0,5000.0,12.0,0.0,221.0,4900.0,15,400.71974315595435
117154.0,7000.0,14.0,1.0,308.0,6900.0,15,369.57579613383655
117155.0,7000.0,16.0,0.0,-281.0,6900.0,27,371.2955312444258
117158.0,1000.0,4.0,1.0,238.0,950.0,6,357.3958583335067
117161.0,2000.0,6.0,0.0,308.0,1900.0,7,369.57579613383655
117167.0,6875.0,14.0,1.0,336.0,6800.0,15,396.9498404781423
117180.0,33800.0,35.0,0.0,233.0,33700.0,37,353.6477696448951
117182.0,7800.0,17.0,1.0,349.0,7700.0,18,410.57579613383643
117183.0,30400.0,36.0,1.0,268.0,30300.0,38,388.64776964489556
117188.0,4000.0,10.0,1.0,290.0,3900.0,12,410.64776964489545
117191.0,1000.0,4.0,1.0,263.0,950.0,6,382.3958583335067
117194.0,3000.0,8.0,1.0,292.0,2900.0,9,353.57579613383655
117196.0,1800.0,6.0,0.0,325.0,1700.0,7,386.57579613383655
117201.0,50800.0,39.0,1.0,114.0,50400.0,43,360.3031845353462
117203.0,5000.0,12.0,1.0,322.0,4900.0,13,383.57579613383655
117208.0,24300.0,32.0,0.0,55.0,24100.0,37,355.36751280084945
117211.0,7000.0,15.0,1.0,315.0,6900.0,16,376.57579613383666
117212.0,4000.0,10.0,1.0,292.0,3900.0,11,353.57579613383655
117214.0,6000.0,12.0,1.0,274.0,5900.0,14,394.64776964489533
117221.0,3500.0,9.0,1.0,343.0,3400.0,10,404.57579613383655
117225.0,6600.0,15.0,0.0,326.0,6500.0,16,387.57579613383666
117226.0,1700.0,4.0,1.0,323.0,1600.0,5,384.57579613383655
117230.0,4093.0,10.0,1.0,347.0,4000.0,11,408.40052855024214
117240.0,10000.0,21.0,0.0,53.0,9900.0,27,409.93566368913116
117242.0,9000.0,18.0,1.0,-27.0,8900.0,25,389.00763720018995
117243.0,10000.0,21.0,1.0,337.0,9900.0,22,398.57579613383655
117246.0,8000.0,18.0,1.0,342.0,7900.0,19,403.57579613383655
117249.0,6806.0,15.0,1.0,309.0,6700.0,16,370.72602549120313
117257.0,3411.0,7.0,1.0,136.0,3300.0,11,375.0671371555187
117268.0,2500.0,5.0,1.0,228.0,2400.0,8,407.71974315595446
117269.0,10000.0,22.0,1.0,236.0,9900.0,24,356.64776964489533
117271.0,1500.0,5.0,1.0,205.0,1400.0,8,384.71974315595435
117282.0,3000.0,8.0,0.0,-332.0,2900.0,20,379.36750475548445
117291.0,6000.0,14.0,1.0,211.0,5900.0,17,390.71974315595435
117296.0,4000.0,8.0,1.0,305.0,3900.0,9,366.57579613383655
117297.0,1600.0,6.0,1.0,210.0,1500.0,9,389.71974315595435
117298.0,6000.0,15.0,1.0,342.0,5900.0,16,403.57579613383643
117311.0,3000.0,8.0,1.0,331.0,2900.0,9,392.57579613383655
117318.0,3500.0,9.0,0.0,-369.0,3400.0,22,401.43947826654335
117321.0,1200.0,5.0,1.0,321.0,1100.0,6,382.57579613383655
117341.0,3500.0,9.0,1.0,278.0,3400.0,11,398.64776964489545
117342.0,4000.0,10.0,1.0,36.0,3900.0,16,392.93566368913105
117345.0,1000.0,4.0,1.0,248.0,950.0,6,367.3958583335067
117352.0,2898.0,8.0,1.0,254.0,2800.0,10,374.5976931924399
117358.0,3900.0,10.0,1.0,331.0,3800.0,11,392.57579613383655
117360.0,543.0,2.0,1.0,264.0,500.0,4,383.2205907499122
117370.0,2500.0,7.0,0.0,-334.0,2400.0,19,377.3675047554847
117380.0,4472.0,11.0,0.0,226.0,4400.0,14,405.0186728215766
117395.0,5000.0,10.0,1.0,332.0,4900.0,11,393.57579613383655
117396.0,15000.0,27.0,1.0,349.0,14900.0,28,410.57579613383655
117403.0,4500.0,9.0,1.0,343.0,4400.0,10,404.57579613383655
117404.0,10000.0,22.0,0.0,321.0,9900.0,23,382.57579613383655
117417.0,6179.0,15.0,0.0,-352.0,6000.0,27,361.345524627479
117421.0,1000.0,4.0,1.0,247.0,950.0,6,366.3958583335067
117423.0,4700.0,9.0,1.0,340.0,4600.0,10,401.57579613383655
117424.0,4000.0,10.0,0.0,-694.0,3800.0,28,374.3031684446155
117425.0,1200.0,5.0,1.0,237.0,1100.0,7,357.64776964489545
117426.0,50050.0,38.0,1.0,244.0,49900.0,40,365.8996809562841
117428.0,139300.0,53.0,1.0,160.0,138300.0,56,362.2541467609535
117431.0,6000.0,12.0,1.0,290.0,5900.0,14,410.64776964489533
117432.0,45850.0,37.0,1.0,242.0,45700.0,39,363.89968095628456
117433.0,9000.0,19.0,1.0,277.0,8900.0,21,397.6477696448951
